dataset,generator,target,target_is_hub,seed,retention,violation_rate,f1_full,f1_filtered
credit,vine,pay_6,True,43,43.1,0.569,0.1130690161527166,0.11736512879967569
credit,vine,default_payment,False,43,43.1,0.569,0.45522642151855636,0.4461317304507755
credit,vine,limit_bal,False,43,43.1,0.569,0.47892720306513414,0.4949918471931051
credit,vine,age,False,43,43.1,0.569,0.4971586400452167,0.46295143212951434
credit,vine,pay_0,False,43,43.1,0.569,0.07061096578502171,0.07438852525758669
credit,vine,bill_amt1,False,43,43.1,0.569,0.3757595066977565,0.39833166203239456
credit,vine,pay_amt1,False,43,43.1,0.569,0.5679000330887363,0.42174732872407295
credit,vine,pay_2,True,44,44.95,0.5505,0.08361111111111111,0.08416666666666667
credit,vine,pay_3,True,44,44.95,0.5505,0.0829608938547486,0.08333333333333333
credit,vine,pay_5,True,44,44.95,0.5505,0.09937888198757763,0.10231648214841493
credit,vine,pay_4,True,44,44.95,0.5505,0.0867791077257889,0.0867791077257889
credit,vine,pay_6,True,44,44.95,0.5505,0.0962904498816101,0.09629394995248654
credit,vine,default_payment,False,44,44.95,0.5505,0.43342776203966005,0.4534565963137392
credit,vine,limit_bal,False,44,44.95,0.5505,0.45288332794681196,0.4623458343109292
credit,vine,age,False,44,44.95,0.5505,0.5031345871682006,0.4363177369713317
credit,vine,pay_0,False,44,44.95,0.5505,0.0739403217874244,0.07285142766840498
credit,vine,bill_amt1,False,44,44.95,0.5505,0.5062917021181318,0.4640695652173913
credit,vine,pay_amt1,False,44,44.95,0.5505,0.38825006737028095,0.35035112770025967
credit,vine,pay_2,True,45,44.55,0.5545,0.08498896247240618,0.08872030575598827
credit,vine,pay_3,True,45,44.55,0.5545,0.0968148848943551,0.09639696586599242
credit,vine,pay_5,True,45,44.55,0.5545,0.09774436090225565,0.09980971409542838
credit,vine,pay_4,True,45,44.55,0.5545,0.10029407212505805,0.10851229380641146
credit,vine,pay_6,True,45,44.55,0.5545,0.11868074908787375,0.12397926083203313
credit,vine,default_payment,False,45,44.55,0.5545,0.4339622641509434,0.4339622641509434
credit,vine,limit_bal,False,45,44.55,0.5545,0.4052294916395466,0.41285359816524325
credit,vine,age,False,45,44.55,0.5545,0.4322672574055727,0.5116544580281174
credit,vine,pay_0,False,45,44.55,0.5545,0.08512373453318335,0.08131940938919738
credit,vine,bill_amt1,False,45,44.55,0.5545,0.33089429303699647,0.31480776551199086
credit,vine,pay_amt1,False,45,44.55,0.5545,0.40197401497711094,0.4007755727571822
credit,vine,pay_2,True,46,44.7,0.553,0.0977703949796973,0.09969172418955673
credit,vine,pay_3,True,46,44.7,0.553,0.09217170155278492,0.09446937476432857
credit,vine,pay_5,True,46,44.7,0.553,0.08002999179469768,0.07803223070398642
credit,vine,pay_4,True,46,44.7,0.553,0.08827386275711688,0.0865174672489083
credit,vine,pay_6,True,46,44.7,0.553,0.07602339181286549,0.0796431946717707
credit,vine,default_payment,False,46,44.7,0.553,0.4355597365945437,0.43289224952741023
credit,vine,limit_bal,False,46,44.7,0.553,0.501362020407221,0.47343915343915344
credit,vine,age,False,46,44.7,0.553,0.47832484310731127,0.4791666666666667
credit,vine,pay_0,False,46,44.7,0.553,0.08231625983726824,0.08367450594102074
credit,vine,bill_amt1,False,46,44.7,0.553,0.4952308789445534,0.3692266209391313
credit,vine,pay_amt1,False,46,44.7,0.553,0.4377694739867778,0.45355191256830596
credit,vine,pay_2,True,47,44.25,0.5575,0.08953400330396476,0.0853457738748628
credit,vine,pay_3,True,47,44.25,0.5575,0.09523809523809523,0.09827041055664877
credit,vine,pay_5,True,47,44.25,0.5575,0.12046908315565032,0.12056737588652483
credit,vine,pay_4,True,47,44.25,0.5575,0.11827956989247312,0.11851056211958468
credit,vine,pay_6,True,47,44.25,0.5575,0.14429028815368197,0.1515105725359368
credit,vine,default_payment,False,47,44.25,0.5575,0.4449660928534168,0.43872778297474274
credit,vine,limit_bal,False,47,44.25,0.5575,0.48748275182337863,0.4845530548163758
credit,vine,age,False,47,44.25,0.5575,0.4924518479958355,0.4479166666666667
credit,vine,pay_0,False,47,44.25,0.5575,0.08021541950113378,0.08429479632681892
credit,vine,bill_amt1,False,47,44.25,0.5575,0.6166283294996167,0.590272454881193
credit,vine,pay_amt1,False,47,44.25,0.5575,0.40138565048592256,0.46884325865217585
credit,vine,pay_2,True,48,46.1,0.539,0.09639696586599242,0.09712399811409712
credit,vine,pay_3,True,48,46.1,0.539,0.11282616685042264,0.12476798554298187
credit,vine,pay_5,True,48,46.1,0.539,0.10343756036517256,0.10153227054635505
credit,vine,pay_4,True,48,46.1,0.539,0.11955664725861233,0.135942115174943
credit,vine,pay_6,True,48,46.1,0.539,0.10168970814132104,0.1006949806949807
credit,vine,default_payment,False,48,46.1,0.539,0.43661971830985913,0.43661971830985913
credit,vine,limit_bal,False,48,46.1,0.539,0.46397639887509734,0.6028368794326241
credit,vine,age,False,48,46.1,0.539,0.4893989496206963,0.5090902527944556
credit,vine,pay_0,False,48,46.1,0.539,0.1175648432073458,0.1460981912144703
credit,vine,bill_amt1,False,48,46.1,0.539,0.5266456286946086,0.501131221719457
credit,vine,pay_amt1,False,48,46.1,0.539,0.5749043534795328,0.6050143567476713
credit,vine,pay_2,True,49,42.05,0.5795,0.08444816053511706,0.08435412026726058
credit,vine,pay_3,True,49,42.05,0.5795,0.09713024282560707,0.10686236270218472
credit,vine,pay_5,True,49,42.05,0.5795,0.10003009822967686,0.09847890857770111
credit,vine,pay_4,True,49,42.05,0.5795,0.08740499457111835,0.11181700244200245
credit,vine,pay_6,True,49,42.05,0.5795,0.11591827816016607,0.1153049505762684
credit,vine,default_payment,False,49,42.05,0.5795,0.4461317304507755,0.44554899050712665
credit,vine,limit_bal,False,49,42.05,0.5795,0.5539484483353356,0.5001075526174672
credit,vine,age,False,49,42.05,0.5795,0.5043293643968636,0.4782962193414337
credit,vine,pay_0,False,49,42.05,0.5795,0.0807648401826484,0.0816627004158554
credit,vine,bill_amt1,False,49,42.05,0.5795,0.452973751744631,0.4022108180917501
credit,vine,pay_amt1,False,49,42.05,0.5795,0.5579784882864299,0.5681881965882978
credit,vine,pay_2,True,50,42.75,0.5725,0.1004028509451503,0.1124451042166914
credit,vine,pay_3,True,50,42.75,0.5725,0.1243213376953835,0.13021689028842645
credit,vine,pay_5,True,50,42.75,0.5725,0.1051838456901748,0.1129376317563926
credit,vine,pay_4,True,50,42.75,0.5725,0.1053740779768177,0.10526315789473684
credit,vine,pay_6,True,50,42.75,0.5725,0.10499321164579876,0.10488245931283906
credit,vine,default_payment,False,50,42.75,0.5725,0.4397095959595959,0.4323557237464522
credit,vine,limit_bal,False,50,42.75,0.5725,0.4301994301994302,0.438872087903612
credit,vine,age,False,50,42.75,0.5725,0.5288220551378446,0.5268938327231766
credit,vine,pay_0,False,50,42.75,0.5725,0.11329259278068379,0.10792143861764114
credit,vine,bill_amt1,False,50,42.75,0.5725,0.5416042739150606,0.47802425047990393
credit,vine,pay_amt1,False,50,42.75,0.5725,0.4874434782608696,0.6008584049366634
credit,vine,pay_2,True,51,43.7,0.563,0.09597965993961545,0.1022568301514154
credit,vine,pay_3,True,51,43.7,0.563,0.09587090650213573,0.09688765773484967
credit,vine,pay_5,True,51,43.7,0.563,0.10293674579388866,0.11163057847068668
credit,vine,pay_4,True,51,43.7,0.563,0.09887710542732377,0.09856519026824705
credit,vine,pay_6,True,51,43.7,0.563,0.11826047358834245,0.11487964989059081
credit,vine,default_payment,False,51,43.7,0.563,0.44341372912801486,0.44341372912801486
credit,vine,limit_bal,False,51,43.7,0.563,0.45940648522535793,0.508679986898133
credit,vine,age,False,51,43.7,0.563,0.5027808676307008,0.5374100158528028
credit,vine,pay_0,False,51,43.7,0.563,0.07804220080331586,0.08495486898274514
credit,vine,bill_amt1,False,51,43.7,0.563,0.4736309343050916,0.39982753664846216
credit,vine,pay_amt1,False,51,43.7,0.563,0.4779142144666135,0.5806277056277056
